Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,South West,2020-09-24,208.0,163.71428571428572
England,South West,2020-09-25,219.0,187.71428571428572
England,South West,2020-09-26,130.0,204.85714285714286
England,South West,2020-09-27,119.0,236.85714285714286
England,South West,2020-09-28,318.0,263.2857142857143
England,South West,2020-09-29,270.0,291.42857142857144
England,South West,2020-09-30,394.0,329.57142857142856
England,South West,2020-10-01,393.0,374.0
England,South West,2020-10-02,416.0,420.7142857142857
England,South West,2020-10-03,397.0,474.7142857142857
England,South West,2020-10-04,430.0,531.4285714285714
England,South West,2020-10-05,645.0,594.7142857142857
England,South West,2020-10-06,648.0,643.0
England,South West,2020-10-07,791.0,666.5714285714286
England,South West,2020-10-08,836.0,673.4285714285714
England,South West,2020-10-09,754.0,687.4285714285714
England,South West,2020-10-10,562.0,730.8571428571429
England,South West,2020-10-11,478.0,740.4285714285714
England,South West,2020-10-12,743.0,718.1428571428571
England,South West,2020-10-13,952.0,723.5714285714286
England,South West,2020-10-14,858.0,735.7142857142857
England,South West,2020-10-15,680.0,751.2857142857143
England,South West,2020-10-16,792.0,806.8571428571429
England,South West,2020-10-17,647.0,833.7142857142857
England,South West,2020-10-18,587.0,905.2857142857143
England,South West,2020-10-19,1132.0,990.7142857142857
England,South West,2020-10-20,1140.0,1040.142857142857
England,South West,2020-10-21,1359.0,1060.5714285714287
England,South West,2020-10-22,1278.0,1106.5714285714287
England,South West,2020-10-23,1138.0,1136.857142857143
England,South West,2020-10-24,790.0,1177.7142857142858
England,South West,2020-10-25,909.0,1179.4285714285713
England,South West,2020-10-26,1344.0,1198.4285714285713
England,South West,2020-10-27,1426.0,1213.4285714285713
England,South West,2020-10-28,1371.0,1222.5714285714287
England,South West,2020-10-29,1411.0,1194.857142857143
England,South West,2020-10-30,1243.0,1258.7142857142858
England,South West,2020-10-31,854.0,1274.4285714285713
England,South West,2020-11-01,715.0,1308.142857142857
England,South West,2020-11-02,1791.0,1329.5714285714287
England,South West,2020-11-03,1536.0,1363.5714285714287
England,South West,2020-11-04,1607.0,1407.857142857143
England,South West,2020-11-05,1561.0,1490.0
England,South West,2020-11-06,1481.0,1505.7142857142858
England,South West,2020-11-07,1164.0,1539.142857142857
England,South West,2020-11-08,1290.0,1537.2857142857142
England,South West,2020-11-09,1901.0,1536.857142857143
England,South West,2020-11-10,1770.0,1570.142857142857
England,South West,2020-11-11,1594.0,1583.4285714285713
England,South West,2020-11-12,1558.0,1550.0
England,South West,2020-11-13,1714.0,1526.2857142857142
England,South West,2020-11-14,1257.0,1458.142857142857
England,South West,2020-11-15,1056.0,1398.5714285714287
England,South West,2020-11-16,1735.0,1318.0
England,South West,2020-11-17,1293.0,1201.4285714285713
England,South West,2020-11-18,1177.0,1121.5714285714287
England,South West,2020-11-19,994.0,1052.4285714285713
England,South West,2020-11-20,898.0,949.0
England,South West,2020-11-21,698.0,882.2857142857143
England,South West,2020-11-22,572.0,836.4285714285714
England,South West,2020-11-23,1011.0,804.2857142857143
England,South West,2020-11-24,826.0,776.1428571428571
England,South West,2020-11-25,856.0,748.5714285714286
England,South West,2020-11-26,769.0,739.1428571428571
England,South West,2020-11-27,701.0,709.0
England,South West,2020-11-28,505.0,696.5714285714286
England,South West,2020-11-29,506.0,669.5714285714286
England,South West,2020-11-30,800.0,655.5714285714286
England,South West,2020-12-01,739.0,640.1428571428571
England,South West,2020-12-02,667.0,639.8571428571429
England,South West,2020-12-03,671.0,636.8571428571429
England,South West,2020-12-04,593.0,632.5714285714286
England,South West,2020-12-05,503.0,647.0
England,South West,2020-12-06,485.0,668.5714285714286
England,South West,2020-12-07,770.0,696.8571428571429
England,South West,2020-12-08,840.0,728.4285714285714
England,South West,2020-12-09,818.0,751.2857142857143
England,South West,2020-12-10,869.0,798.4285714285714
England,South West,2020-12-11,814.0,868.4285714285714
England,South West,2020-12-12,663.0,922.4285714285714
England,South West,2020-12-13,815.0,995.4285714285714
England,South West,2020-12-14,1260.0,1030.4285714285713
England,South West,2020-12-15,1218.0,1092.2857142857142
England,South West,2020-12-16,1329.0,1108.4285714285713
England,South West,2020-12-17,1114.0,1173.7142857142858
England,South West,2020-12-18,1247.0,1272.7142857142858
England,South West,2020-12-19,776.0,1355.857142857143
England,South West,2020-12-20,1272.0,1419.7142857142858
England,South West,2020-12-21,1953.0,1421.4285714285713
England,South West,2020-12-22,1800.0,1324.2857142857142
England,South West,2020-12-23,1776.0,1473.5714285714287
England,South West,2020-12-24,1126.0,1609.142857142857
England,South West,2020-12-25,567.0,1677.857142857143
England,South West,2020-12-26,1821.0,2008.857142857143
England,South West,2020-12-27,2221.0,2209.714285714286
England,South West,2020-12-28,2434.0,2419.4285714285716
England,South West,2020-12-29,4117.0,2600.4285714285716
England,South West,2020-12-30,3182.0,2773.0
England,South West,2020-12-31,2594.0,2855.0
England,South West,2021-01-01,1834.0,3102.8571428571427
England,South West,2021-01-02,3029.0,3071.285714285714
England,South West,2021-01-03,2795.0,3068.1428571428573
England,South West,2021-01-04,4169.0,3103.285714285714
England,South West,2021-01-05,3896.0,3224.0
England,South West,2021-01-06,3160.0,3146.0
England,South West,2021-01-07,2840.0,3053.0
England,South West,2021-01-08,2679.0,2984.4285714285716
England,South West,2021-01-09,2483.0,2864.5714285714284
England,South West,2021-01-10,2144.0,2819.0
England,South West,2021-01-11,3689.0,2809.0
England,South West,2021-01-12,3057.0,2774.285714285714
England,South West,2021-01-13,2841.0,2667.0
England,South West,2021-01-14,2770.0,2588.1428571428573
England,South West,2021-01-15,2436.0,2469.5714285714284
England,South West,2021-01-16,1732.0,2386.0
England,South West,2021-01-17,1592.0,2277.1428571428573
England,South West,2021-01-18,2859.0,2171.1428571428573
England,South West,2021-01-19,2472.0,2067.5714285714284
England,South West,2021-01-20,2079.0,1991.857142857143
England,South West,2021-01-21,2028.0,1906.0
England,South West,2021-01-22,1711.0,1790.0
England,South West,2021-01-23,1202.0,1663.0
England,South West,2021-01-24,991.0,1598.142857142857
England,South West,2021-01-25,2047.0,1510.4285714285713
England,South West,2021-01-26,1583.0,1469.857142857143
England,South West,2021-01-27,1625.0,1433.4285714285713
England,South West,2021-01-28,1414.0,1411.857142857143
England,South West,2021-01-29,1427.0,1304.142857142857
England,South West,2021-01-30,947.0,1246.2857142857142
England,South West,2021-01-31,840.0,1175.2857142857142
England,South West,2021-02-01,1293.0,1120.2857142857142
England,South West,2021-02-02,1178.0,1050.7142857142858
England,South West,2021-02-03,1128.0,1004.8571428571429
England,South West,2021-02-04,1029.0,985.7142857142857
England,South West,2021-02-05,940.0,942.8571428571429
England,South West,2021-02-06,626.0,883.1428571428571
England,South West,2021-02-07,706.0,842.1428571428571
England,South West,2021-02-08,993.0,800.2857142857143
England,South West,2021-02-09,760.0,770.7142857142857
England,South West,2021-02-10,841.0,749.5714285714286
England,South West,2021-02-11,736.0,711.1428571428571
England,South West,2021-02-12,733.0,670.4285714285714
England,South West,2021-02-13,478.0,645.5714285714286
England,South West,2021-02-14,437.0,612.0
England,South West,2021-02-15,708.0,598.5714285714286
England,South West,2021-02-16,586.0,573.5714285714286
England,South West,2021-02-17,606.0,563.0
England,South West,2021-02-18,642.0,547.7142857142857
England,South West,2021-02-19,558.0,525.5714285714286
England,South West,2021-02-20,404.0,500.85714285714283
England,South West,2021-02-21,330.0,469.14285714285717
England,South West,2021-02-22,553.0,427.14285714285717
England,South West,2021-02-23,413.0,392.14285714285717
England,South West,2021-02-24,384.0,363.85714285714283
England,South West,2021-02-25,348.0,346.7142857142857
England,South West,2021-02-26,313.0,318.85714285714283
England,South West,2021-02-27,206.0,300.14285714285717
England,South West,2021-02-28,210.0,283.7142857142857
England,South West,2021-03-01,358.0,273.0
England,South West,2021-03-02,282.0,262.42857142857144
England,South West,2021-03-03,269.0,261.2857142857143
England,South West,2021-03-04,273.0,260.14285714285717
England,South West,2021-03-05,239.0,250.85714285714286
England,South West,2021-03-06,198.0,251.14285714285714
England,South West,2021-03-07,202.0,247.0
England,South West,2021-03-08,293.0,243.0
England,South West,2021-03-09,284.0,246.14285714285714
England,South West,2021-03-10,240.0,235.85714285714286
England,South West,2021-03-11,245.0,235.0
England,South West,2021-03-12,261.0,231.42857142857142
England,South West,2021-03-13,126.0,219.85714285714286
England,South West,2021-03-14,196.0,219.85714285714286
England,South West,2021-03-15,268.0,221.71428571428572
England,South West,2021-03-16,203.0,215.85714285714286
England,South West,2021-03-17,240.0,219.42857142857142
England,South West,2021-03-18,258.0,220.85714285714286
England,South West,2021-03-19,220.0,225.28571428571428
England,South West,2021-03-20,151.0,225.71428571428572
England,South West,2021-03-21,206.0,235.28571428571428
England,South West,2021-03-22,299.0,232.0
England,South West,2021-03-23,206.0,228.42857142857142
England,South West,2021-03-24,307.0,224.42857142857142
England,South West,2021-03-25,235.0,224.85714285714286
England,South West,2021-03-26,195.0,208.42857142857142
England,South West,2021-03-27,123.0,196.14285714285714
England,South West,2021-03-28,209.0,173.28571428571428
England,South West,2021-03-29,184.0,158.85714285714286
England,South West,2021-03-30,120.0,142.0
England,South West,2021-03-31,147.0,137.85714285714286
England,South West,2021-04-01,134.0,122.0
England,South West,2021-04-02,77.0,115.57142857142857
England,South West,2021-04-03,94.0,113.28571428571429
England,South West,2021-04-04,98.0,111.57142857142857
England,South West,2021-04-05,139.0,110.42857142857143
England,South West,2021-04-06,104.0,114.42857142857143
England,South West,2021-04-07,135.0,112.85714285714286
England,South West,2021-04-08,126.0,110.85714285714286
England,South West,2021-04-09,105.0,108.0
England,South West,2021-04-10,83.0,110.71428571428571
England,South West,2021-04-11,84.0,102.85714285714286
England,South West,2021-04-12,119.0,102.42857142857143
Scotland,Scotland,2020-01-30,0.0,34.0
Scotland,Scotland,2020-01-31,0.0,16.428571428571427
Scotland,Scotland,2020-02-01,0.0,5.0
Scotland,Scotland,2020-02-02,0.0,0.0
Scotland,Scotland,2020-02-03,0.0,0.0
Scotland,Scotland,2020-02-04,0.0,0.0
Scotland,Scotland,2020-02-05,0.0,0.0
Scotland,Scotland,2020-02-06,0.0,0.0
Scotland,Scotland,2020-02-07,0.0,0.0
Scotland,Scotland,2020-02-08,0.0,0.0
Scotland,Scotland,2020-02-09,0.0,0.0
Scotland,Scotland,2020-02-10,0.0,0.0
Scotland,Scotland,2020-02-11,0.0,0.0
Scotland,Scotland,2020-02-12,0.0,0.0
Scotland,Scotland,2020-02-13,0.0,0.0
Scotland,Scotland,2020-02-14,0.0,0.0
Scotland,Scotland,2020-02-15,0.0,0.0
Scotland,Scotland,2020-02-16,0.0,0.0
Scotland,Scotland,2020-02-17,0.0,0.0
Scotland,Scotland,2020-02-18,0.0,0.0
Scotland,Scotland,2020-02-19,0.0,0.0
Scotland,Scotland,2020-02-20,0.0,0.0
Scotland,Scotland,2020-02-21,0.0,0.0
Scotland,Scotland,2020-02-22,0.0,0.0
Scotland,Scotland,2020-02-23,0.0,0.0
Scotland,Scotland,2020-02-24,0.0,0.0
Scotland,Scotland,2020-02-25,0.0,0.0
Scotland,Scotland,2020-02-26,0.0,0.0
Scotland,Scotland,2020-02-27,0.0,0.0
Scotland,Scotland,2020-02-28,0.0,0.0
Scotland,Scotland,2020-02-29,0.0,0.0
Scotland,Scotland,2020-03-01,0.0,0.0
Scotland,Scotland,2020-03-02,0.0,0.0
Scotland,Scotland,2020-03-03,0.0,0.0
Scotland,Scotland,2020-03-04,0.0,0.0
Scotland,Scotland,2020-03-05,0.0,0.0
Scotland,Scotland,2020-03-06,0.0,0.7142857142857143
Scotland,Scotland,2020-03-07,0.0,1.8571428571428572
Scotland,Scotland,2020-03-08,0.0,2.7142857142857144
Scotland,Scotland,2020-03-09,5.0,6.714285714285714
Scotland,Scotland,2020-03-10,8.0,9.857142857142858
Scotland,Scotland,2020-03-11,6.0,17.428571428571427
Scotland,Scotland,2020-03-12,28.0,21.857142857142858
Scotland,Scotland,2020-03-13,22.0,23.142857142857142
Scotland,Scotland,2020-03-14,53.0,26.0
Scotland,Scotland,2020-03-15,31.0,29.0
Scotland,Scotland,2020-03-16,14.0,32.142857142857146
Scotland,Scotland,2020-03-17,28.0,37.0
Scotland,Scotland,2020-03-18,27.0,37.0
Scotland,Scotland,2020-03-19,50.0,38.714285714285715
Scotland,Scotland,2020-03-20,56.0,49.142857142857146
Scotland,Scotland,2020-03-21,53.0,57.42857142857143
Scotland,Scotland,2020-03-22,43.0,74.14285714285714
Scotland,Scotland,2020-03-23,87.0,93.0
Scotland,Scotland,2020-03-24,86.0,109.14285714285714
Scotland,Scotland,2020-03-25,144.0,131.28571428571428
Scotland,Scotland,2020-03-26,182.0,147.71428571428572
Scotland,Scotland,2020-03-27,169.0,166.42857142857142
Scotland,Scotland,2020-03-28,208.0,206.71428571428572
Scotland,Scotland,2020-03-29,158.0,231.71428571428572
Scotland,Scotland,2020-03-30,218.0,248.42857142857142
Scotland,Scotland,2020-03-31,368.0,282.2857142857143
Scotland,Scotland,2020-04-01,319.0,303.2857142857143
Scotland,Scotland,2020-04-02,299.0,334.14285714285717
Scotland,Scotland,2020-04-03,406.0,339.85714285714283
Scotland,Scotland,2020-04-04,355.0,327.0
Scotland,Scotland,2020-04-05,374.0,330.7142857142857
Scotland,Scotland,2020-04-06,258.0,346.14285714285717
Scotland,Scotland,2020-04-07,278.0,334.42857142857144
Scotland,Scotland,2020-04-08,345.0,330.7142857142857
Scotland,Scotland,2020-04-09,407.0,323.7142857142857
Scotland,Scotland,2020-04-10,324.0,310.7142857142857
Scotland,Scotland,2020-04-11,329.0,313.2857142857143
Scotland,Scotland,2020-04-12,325.0,321.42857142857144
Scotland,Scotland,2020-04-13,167.0,314.42857142857144
Scotland,Scotland,2020-04-14,296.0,312.42857142857144
Scotland,Scotland,2020-04-15,402.0,325.0
Scotland,Scotland,2020-04-16,358.0,331.57142857142856
Scotland,Scotland,2020-04-17,310.0,345.42857142857144
Scotland,Scotland,2020-04-18,417.0,335.2857142857143
Scotland,Scotland,2020-04-19,371.0,331.57142857142856
Scotland,Scotland,2020-04-20,264.0,333.85714285714283
Scotland,Scotland,2020-04-21,225.0,330.7142857142857
Scotland,Scotland,2020-04-22,376.0,322.57142857142856
Scotland,Scotland,2020-04-23,374.0,309.2857142857143
Scotland,Scotland,2020-04-24,288.0,300.14285714285717
Scotland,Scotland,2020-04-25,360.0,297.14285714285717
Scotland,Scotland,2020-04-26,278.0,288.7142857142857
Scotland,Scotland,2020-04-27,200.0,281.7142857142857
Scotland,Scotland,2020-04-28,204.0,286.0
Scotland,Scotland,2020-04-29,317.0,277.7142857142857
Scotland,Scotland,2020-04-30,325.0,263.57142857142856
Scotland,Scotland,2020-05-01,318.0,259.42857142857144
Scotland,Scotland,2020-05-02,302.0,255.85714285714286
Scotland,Scotland,2020-05-03,179.0,249.85714285714286
Scotland,Scotland,2020-05-04,171.0,234.57142857142858
Scotland,Scotland,2020-05-05,179.0,221.85714285714286
Scotland,Scotland,2020-05-06,275.0,201.0
Scotland,Scotland,2020-05-07,218.0,201.71428571428572
Scotland,Scotland,2020-05-08,229.0,197.71428571428572
Scotland,Scotland,2020-05-09,156.0,191.85714285714286
Scotland,Scotland,2020-05-10,184.0,176.42857142857142
Scotland,Scotland,2020-05-11,143.0,172.71428571428572
Scotland,Scotland,2020-05-12,138.0,160.85714285714286
Scotland,Scotland,2020-05-13,167.0,165.28571428571428
Scotland,Scotland,2020-05-14,192.0,151.85714285714286
Scotland,Scotland,2020-05-15,146.0,139.57142857142858
Scotland,Scotland,2020-05-16,187.0,128.85714285714286
Scotland,Scotland,2020-05-17,90.0,118.85714285714286
Scotland,Scotland,2020-05-18,57.0,106.42857142857143
Scotland,Scotland,2020-05-19,63.0,101.85714285714286
Scotland,Scotland,2020-05-20,97.0,85.42857142857143
Scotland,Scotland,2020-05-21,105.0,81.14285714285714
Scotland,Scotland,2020-05-22,114.0,80.85714285714286
Scotland,Scotland,2020-05-23,72.0,76.14285714285714
Scotland,Scotland,2020-05-24,60.0,70.28571428571429
Scotland,Scotland,2020-05-25,55.0,62.142857142857146
Scotland,Scotland,2020-05-26,30.0,51.42857142857143
Scotland,Scotland,2020-05-27,56.0,49.0
Scotland,Scotland,2020-05-28,48.0,43.0
Scotland,Scotland,2020-05-29,39.0,37.857142857142854
Scotland,Scotland,2020-05-30,55.0,41.142857142857146
Scotland,Scotland,2020-05-31,18.0,38.0
Scotland,Scotland,2020-06-01,19.0,38.285714285714285
Scotland,Scotland,2020-06-02,53.0,36.857142857142854
Scotland,Scotland,2020-06-03,34.0,32.142857142857146
Scotland,Scotland,2020-06-04,50.0,32.142857142857146
Scotland,Scotland,2020-06-05,29.0,32.142857142857146
Scotland,Scotland,2020-06-06,22.0,26.571428571428573
Scotland,Scotland,2020-06-07,18.0,23.428571428571427
Scotland,Scotland,2020-06-08,19.0,18.857142857142858
Scotland,Scotland,2020-06-09,14.0,18.571428571428573
Scotland,Scotland,2020-06-10,12.0,18.428571428571427
Scotland,Scotland,2020-06-11,18.0,19.428571428571427
Scotland,Scotland,2020-06-12,27.0,19.285714285714285
Scotland,Scotland,2020-06-13,21.0,19.428571428571427
Scotland,Scotland,2020-06-14,25.0,20.714285714285715
Scotland,Scotland,2020-06-15,18.0,19.714285714285715
Scotland,Scotland,2020-06-16,15.0,19.714285714285715
Scotland,Scotland,2020-06-17,21.0,20.428571428571427
Scotland,Scotland,2020-06-18,11.0,20.571428571428573
Scotland,Scotland,2020-06-19,27.0,20.0
Scotland,Scotland,2020-06-20,26.0,19.714285714285715
Scotland,Scotland,2020-06-21,26.0,18.0
Scotland,Scotland,2020-06-22,14.0,17.857142857142858
Scotland,Scotland,2020-06-23,13.0,16.571428571428573
Scotland,Scotland,2020-06-24,9.0,15.0
Scotland,Scotland,2020-06-25,10.0,12.571428571428571
Scotland,Scotland,2020-06-26,18.0,11.285714285714286
Scotland,Scotland,2020-06-27,15.0,10.857142857142858
Scotland,Scotland,2020-06-28,9.0,10.714285714285714
Scotland,Scotland,2020-06-29,5.0,10.0
Scotland,Scotland,2020-06-30,10.0,9.142857142857142
Scotland,Scotland,2020-07-01,8.0,8.571428571428571
Scotland,Scotland,2020-07-02,5.0,8.714285714285714
Scotland,Scotland,2020-07-03,12.0,8.571428571428571
Scotland,Scotland,2020-07-04,11.0,7.428571428571429
Scotland,Scotland,2020-07-05,10.0,7.285714285714286
Scotland,Scotland,2020-07-06,4.0,7.428571428571429
Scotland,Scotland,2020-07-07,2.0,8.285714285714286
Scotland,Scotland,2020-07-08,7.0,7.857142857142857
Scotland,Scotland,2020-07-09,6.0,9.142857142857142
Scotland,Scotland,2020-07-10,18.0,9.428571428571429
Scotland,Scotland,2020-07-11,8.0,9.571428571428571
Scotland,Scotland,2020-07-12,19.0,9.285714285714286
Scotland,Scotland,2020-07-13,6.0,10.0
Scotland,Scotland,2020-07-14,3.0,9.857142857142858
Scotland,Scotland,2020-07-15,5.0,11.714285714285714
Scotland,Scotland,2020-07-16,11.0,12.571428571428571
Scotland,Scotland,2020-07-17,17.0,12.714285714285714
Scotland,Scotland,2020-07-18,21.0,15.428571428571429
Scotland,Scotland,2020-07-19,25.0,16.142857142857142
Scotland,Scotland,2020-07-20,7.0,17.0
Scotland,Scotland,2020-07-21,22.0,17.857142857142858
Scotland,Scotland,2020-07-22,10.0,18.714285714285715
Scotland,Scotland,2020-07-23,17.0,15.714285714285714
Scotland,Scotland,2020-07-24,23.0,15.142857142857142
Scotland,Scotland,2020-07-25,27.0,12.571428571428571
Scotland,Scotland,2020-07-26,4.0,14.285714285714286
Scotland,Scotland,2020-07-27,3.0,14.285714285714286
Scotland,Scotland,2020-07-28,4.0,15.428571428571429
Scotland,Scotland,2020-07-29,22.0,14.285714285714286
Scotland,Scotland,2020-07-30,17.0,18.142857142857142
Scotland,Scotland,2020-07-31,31.0,20.285714285714285
Scotland,Scotland,2020-08-01,19.0,23.0
Scotland,Scotland,2020-08-02,31.0,29.285714285714285
Scotland,Scotland,2020-08-03,18.0,36.285714285714285
Scotland,Scotland,2020-08-04,23.0,38.0
Scotland,Scotland,2020-08-05,66.0,44.0
Scotland,Scotland,2020-08-06,66.0,46.42857142857143
Scotland,Scotland,2020-08-07,43.0,48.57142857142857
Scotland,Scotland,2020-08-08,61.0,53.0
Scotland,Scotland,2020-08-09,48.0,50.285714285714285
Scotland,Scotland,2020-08-10,33.0,47.57142857142857
Scotland,Scotland,2020-08-11,54.0,50.857142857142854
Scotland,Scotland,2020-08-12,47.0,49.42857142857143
Scotland,Scotland,2020-08-13,47.0,48.714285714285715
Scotland,Scotland,2020-08-14,66.0,47.857142857142854
Scotland,Scotland,2020-08-15,51.0,47.285714285714285
Scotland,Scotland,2020-08-16,43.0,47.857142857142854
Scotland,Scotland,2020-08-17,27.0,52.285714285714285
Scotland,Scotland,2020-08-18,50.0,53.42857142857143
Scotland,Scotland,2020-08-19,51.0,64.14285714285714
Scotland,Scotland,2020-08-20,78.0,69.85714285714286
Scotland,Scotland,2020-08-21,74.0,75.42857142857143
Scotland,Scotland,2020-08-22,126.0,74.85714285714286
Scotland,Scotland,2020-08-23,83.0,77.28571428571429
Scotland,Scotland,2020-08-24,66.0,76.0
Scotland,Scotland,2020-08-25,46.0,72.71428571428571
Scotland,Scotland,2020-08-26,68.0,67.85714285714286
Scotland,Scotland,2020-08-27,69.0,73.71428571428571
Scotland,Scotland,2020-08-28,51.0,87.57142857142857
Scotland,Scotland,2020-08-29,92.0,103.85714285714286
Scotland,Scotland,2020-08-30,124.0,117.0
Scotland,Scotland,2020-08-31,163.0,123.14285714285714
Scotland,Scotland,2020-09-01,160.0,140.42857142857142
Scotland,Scotland,2020-09-02,160.0,148.28571428571428
Scotland,Scotland,2020-09-03,112.0,161.14285714285714
Scotland,Scotland,2020-09-04,172.0,159.57142857142858
Scotland,Scotland,2020-09-05,147.0,162.42857142857142
Scotland,Scotland,2020-09-06,214.0,162.71428571428572
Scotland,Scotland,2020-09-07,152.0,170.14285714285714
Scotland,Scotland,2020-09-08,180.0,171.14285714285714
Scotland,Scotland,2020-09-09,162.0,182.28571428571428
Scotland,Scotland,2020-09-10,164.0,187.71428571428572
Scotland,Scotland,2020-09-11,179.0,176.71428571428572
Scotland,Scotland,2020-09-12,225.0,190.14285714285714
Scotland,Scotland,2020-09-13,252.0,206.71428571428572
Scotland,Scotland,2020-09-14,75.0,226.57142857142858
Scotland,Scotland,2020-09-15,274.0,231.42857142857142
Scotland,Scotland,2020-09-16,278.0,251.28571428571428
Scotland,Scotland,2020-09-17,303.0,251.42857142857142
Scotland,Scotland,2020-09-18,213.0,277.42857142857144
Scotland,Scotland,2020-09-19,364.0,294.0
Scotland,Scotland,2020-09-20,253.0,324.85714285714283
Scotland,Scotland,2020-09-21,257.0,350.85714285714283
Scotland,Scotland,2020-09-22,390.0,402.2857142857143
Scotland,Scotland,2020-09-23,494.0,454.14285714285717
Scotland,Scotland,2020-09-24,485.0,468.2857142857143
Scotland,Scotland,2020-09-25,573.0,463.85714285714283
Scotland,Scotland,2020-09-26,727.0,525.0
Scotland,Scotland,2020-09-27,352.0,546.8571428571429
Scotland,Scotland,2020-09-28,226.0,575.2857142857143
Scotland,Scotland,2020-09-29,818.0,605.8571428571429
Scotland,Scotland,2020-09-30,647.0,613.8571428571429
Scotland,Scotland,2020-10-01,684.0,674.0
Scotland,Scotland,2020-10-02,787.0,742.2857142857143
Scotland,Scotland,2020-10-03,783.0,740.5714285714286
Scotland,Scotland,2020-10-04,773.0,801.4285714285714
Scotland,Scotland,2020-10-05,704.0,852.0
Scotland,Scotland,2020-10-06,806.0,919.5714285714286
Scotland,Scotland,2020-10-07,1073.0,953.5714285714286
Scotland,Scotland,2020-10-08,1038.0,981.2857142857143
Scotland,Scotland,2020-10-09,1260.0,1019.7142857142857
Scotland,Scotland,2020-10-10,1021.0,1091.7142857142858
Scotland,Scotland,2020-10-11,967.0,1143.7142857142858
Scotland,Scotland,2020-10-12,973.0,1190.4285714285713
Scotland,Scotland,2020-10-13,1310.0,1183.2857142857142
Scotland,Scotland,2020-10-14,1437.0,1205.7142857142858
Scotland,Scotland,2020-10-15,1365.0,1113.7142857142858
Scotland,Scotland,2020-10-16,1210.0,1118.857142857143
Scotland,Scotland,2020-10-17,1178.0,1141.4285714285713
Scotland,Scotland,2020-10-18,323.0,1187.2857142857142
Scotland,Scotland,2020-10-19,1009.0,1240.5714285714287
Scotland,Scotland,2020-10-20,1468.0,1269.142857142857
Scotland,Scotland,2020-10-21,1758.0,1307.5714285714287
Scotland,Scotland,2020-10-22,1738.0,1449.4285714285713
Scotland,Scotland,2020-10-23,1410.0,1467.142857142857
Scotland,Scotland,2020-10-24,1447.0,1449.0
Scotland,Scotland,2020-10-25,1316.0,1372.142857142857
Scotland,Scotland,2020-10-26,1133.0,1286.4285714285713
Scotland,Scotland,2020-10-27,1341.0,1271.0
Scotland,Scotland,2020-10-28,1220.0,1223.142857142857
Scotland,Scotland,2020-10-29,1138.0,1203.0
Scotland,Scotland,2020-10-30,1302.0,1178.5714285714287
Scotland,Scotland,2020-10-31,1112.0,1131.4285714285713
Scotland,Scotland,2020-11-01,1175.0,1163.5714285714287
Scotland,Scotland,2020-11-02,962.0,1177.2857142857142
Scotland,Scotland,2020-11-03,1011.0,1146.857142857143
Scotland,Scotland,2020-11-04,1445.0,1218.857142857143
Scotland,Scotland,2020-11-05,1234.0,1212.4285714285713
Scotland,Scotland,2020-11-06,1089.0,1206.142857142857
Scotland,Scotland,2020-11-07,1616.0,1181.857142857143
Scotland,Scotland,2020-11-08,1130.0,1156.857142857143
Scotland,Scotland,2020-11-09,918.0,1156.142857142857
Scotland,Scotland,2020-11-10,841.0,1196.2857142857142
Scotland,Scotland,2020-11-11,1270.0,1127.142857142857
Scotland,Scotland,2020-11-12,1229.0,1132.5714285714287
Scotland,Scotland,2020-11-13,1370.0,1105.4285714285713
Scotland,Scotland,2020-11-14,1132.0,1164.857142857143
Scotland,Scotland,2020-11-15,1168.0,1166.0
Scotland,Scotland,2020-11-16,728.0,1147.5714285714287
Scotland,Scotland,2020-11-17,1257.0,1098.142857142857
Scotland,Scotland,2020-11-18,1278.0,1064.0
Scotland,Scotland,2020-11-19,1100.0,1018.4285714285714
Scotland,Scotland,2020-11-20,1024.0,1051.0
Scotland,Scotland,2020-11-21,893.0,983.4285714285714
Scotland,Scotland,2020-11-22,849.0,928.5714285714286
Scotland,Scotland,2020-11-23,956.0,948.2857142857143
Scotland,Scotland,2020-11-24,784.0,941.4285714285714
Scotland,Scotland,2020-11-25,894.0,929.1428571428571
Scotland,Scotland,2020-11-26,1238.0,916.1428571428571
Scotland,Scotland,2020-11-27,976.0,832.7142857142857
Scotland,Scotland,2020-11-28,807.0,829.4285714285714
Scotland,Scotland,2020-11-29,758.0,839.2857142857143
Scotland,Scotland,2020-11-30,372.0,801.5714285714286
Scotland,Scotland,2020-12-01,761.0,814.1428571428571
Scotland,Scotland,2020-12-02,963.0,812.0
Scotland,Scotland,2020-12-03,974.0,796.0
Scotland,Scotland,2020-12-04,1064.0,840.5714285714286
Scotland,Scotland,2020-12-05,792.0,831.4285714285714
Scotland,Scotland,2020-12-06,646.0,823.8571428571429
Scotland,Scotland,2020-12-07,684.0,819.5714285714286
Scotland,Scotland,2020-12-08,697.0,812.4285714285714
Scotland,Scotland,2020-12-09,910.0,853.2857142857143
Scotland,Scotland,2020-12-10,944.0,877.7142857142857
Scotland,Scotland,2020-12-11,1014.0,886.5714285714286
Scotland,Scotland,2020-12-12,1078.0,909.4285714285714
Scotland,Scotland,2020-12-13,817.0,880.1428571428571
Scotland,Scotland,2020-12-14,746.0,871.5714285714286
Scotland,Scotland,2020-12-15,857.0,835.1428571428571
Scotland,Scotland,2020-12-16,705.0,764.4285714285714
